3.0555555555555514, 6.151957919345438
7.03333333333332, 2.0654587960257516
6.099999999999988, 3.0204558737580705
5.0555555555555465, 4.130917592051464
4.033333333333326, 5.085914669783779
10.988888888888866, 2.132086499123357
9.877777777777759, 2.132086499123357
8.922222222222205, 2.109877264757486
7.944444444444428, 2.132086499123357
9.922222222222201, 3.1315020455874105
10.011111111111092, 5.1081239041496485
9.944444444444423, 4.175336060783199
7.96666666666665, 7.151373465809492
8.944444444444427, 6.018702513150233
8.011111111111097, 14.924605493863247
15.988888888888853, 13.01461133839861
7.988888888888872, 8.084161309175943
8.033333333333319, 9.127995324371733
8.055555555555541, 10.082992402104052
8.033333333333319, 11.126826417299842
8.055555555555541, 12.059614260666292
8.033333333333319, 13.481005260081837
8.033333333333319, 12.748100526008194
7.988888888888872, 14.191700759789608
11.9222222222222, 16.94564582115722
13.966666666666638, 14.969023962594983
12.85555555555553, 15.990648743424906
14.899999999999968, 13.991817650496795
10.877777777777755, 16.87901811805962
9.89999999999998, 16.923436586791354
8.944444444444427, 15.990648743424906
